house_id,neighborhood,area,bedrooms,bathrooms,style,price
2012,B,1256,2,1,lodge,631663
4768,C,50,1,0,lodge,24567
6264,B,2819,6,4,victorian,1402762
5989,B,3488,6,4,victorian,1732579
5563,B,3154,6,4,victorian,1567917
538,C,3418,5,3,victorian,860371
5524,B,906,2,1,ranch,459113
505,A,3790,5,3,victorian,952627
4406,B,173,1,0,lodge,97592
659,B,576,0,0,lodge,296187
7517,B,1943,4,2,victorian,970590
5818,C,1368,3,2,ranch,351735
1127,C,1591,4,2,victorian,407123
6029,B,1311,2,1,lodge,658778
3136,C,98,1,0,lodge,36471
1398,A,1504,2,1,ranch,385311
6936,C,3292,5,3,victorian,829123
2529,B,3041,4,2,ranch,1511904
3829,A,4133,6,4,victorian,1037843
2570,C,1530,4,2,victorian,391995
2103,B,2949,5,3,victorian,1466700
2399,A,3718,5,3,victorian,934771
1067,C,1344,3,2,ranch,345783
1346,C,2825,5,3,victorian,713307
1648,C,1413,3,2,ranch,362895
4091,C,654,0,0,lodge,174275
5067,A,3606,5,3,victorian,906995
5620,A,98,1,0,lodge,36471
4720,A,1198,2,1,ranch,309423
5175,A,2550,4,2,ranch,644955
1818,A,3547,5,3,victorian,892363
2800,C,3822,5,3,victorian,960563
6481,A,1879,4,2,victorian,478547
7844,B,4061,5,3,victorian,2014916
4496,B,855,3,2,ranch,434122
6678,C,1056,0,0,lodge,273971
2591,A,1349,2,1,ranch,346871
1830,C,2177,4,2,ranch,552451
4321,C,4058,5,3,victorian,1019091
6395,C,769,0,0,lodge,202795
4249,A,558,0,0,lodge,150467
1297,B,1177,2,1,ranch,592716
7448,C,27,1,0,lodge,18863
4575,A,967,0,0,lodge,251899
6544,B,1187,0,0,lodge,597410
2090,B,1486,2,1,victorian,745053
5750,C,1605,4,2,ranch,410595
7569,A,2014,4,2,ranch,512027
6341,A,2030,4,2,victorian,515995
800,B,3408,5,3,victorian,1692987
1253,A,789,0,0,lodge,207755
7296,A,1419,3,2,ranch,364383
3305,A,3321,5,3,ranch,836315
2405,A,1202,4,2,victorian,310651
4814,C,2702,5,3,victorian,682803
6287,C,999,2,1,ranch,260071
2869,C,303,1,0,lodge,87311
7058,A,1132,3,2,victorian,293207
5935,A,1672,4,2,ranch,427211
2322,C,2582,5,3,ranch,653043
2981,A,678,0,0,lodge,180227
7797,B,1385,3,2,victorian,695412
4624,C,482,0,0,lodge,131619
5387,B,2809,5,3,victorian,1397680
960,A,1816,3,2,ranch,462839
5505,B,1780,3,2,ranch,890147
6594,B,1542,3,2,victorian,772813
5236,B,2083,4,2,ranch,1039610
7566,A,1872,4,2,ranch,476811
4609,B,1984,4,2,ranch,990803
5036,B,1374,3,2,victorian,689989
4400,B,1418,3,2,lodge,711681
5830,A,3445,6,4,victorian,867219
3328,C,1444,2,1,ranch,370431
2579,B,1438,2,1,lodge,721389
5649,B,1864,4,2,victorian,931643
6205,B,4463,6,4,victorian,2213254
3545,A,2586,6,4,victorian,654187
271,B,1025,3,2,ranch,517932
2085,B,2739,6,4,victorian,1363322
3349,B,1055,2,1,ranch,532570
4656,A,1439,3,2,victorian,369343
2892,B,2730,6,4,victorian,1358885
7518,C,3444,5,3,victorian,866819
5878,B,1388,2,1,lodge,696739
6101,A,2646,5,3,victorian,668915
2904,A,3011,5,3,victorian,759435
6146,A,2280,4,2,victorian,577995
7835,B,4081,5,3,victorian,2024776
3743,A,2612,4,2,victorian,660331
4338,A,4111,6,4,victorian,1032387
5276,B,1638,4,2,victorian,820225
2377,B,1328,3,2,ranch,667311
6030,C,3654,5,3,victorian,918899
4308,C,2036,4,2,victorian,517483
5019,A,1340,3,2,ranch,344791
6329,C,1417,3,2,ranch,363887
7541,C,1136,2,1,victorian,294047
5013,B,2176,4,2,ranch,1085459
3899,B,1536,3,2,victorian,769855
4767,B,935,3,2,victorian,473562
4112,A,855,0,0,lodge,224123
244,A,4062,6,4,victorian,1020235
3547,C,502,1,0,lodge,136663
248,C,3470,5,3,victorian,873267
4377,C,69,1,0,lodge,29279
2558,B,937,2,1,lodge,474396
7537,B,3010,5,3,ranch,1496773
7732,C,4286,5,3,victorian,1075635
1061,C,758,0,0,lodge,200067
7440,A,1012,2,1,lodge,263295
1409,B,1390,2,1,ranch,697725
2823,B,3986,5,3,victorian,1977941
6802,A,3988,5,3,ranch,1001731
3039,B,3967,6,4,victorian,1968726
4292,B,338,1,0,lodge,178937
7522,B,3106,5,3,victorian,1544101
3408,B,2170,4,2,victorian,1082501
7313,A,1119,2,1,lodge,289831
6667,B,1426,2,1,ranch,715473
5659,B,3852,6,4,victorian,1912031
2177,C,2076,4,2,victorian,527403
5923,C,274,1,0,lodge,80119
7796,A,3315,5,3,victorian,834827
7301,B,3680,6,4,victorian,1827235
5484,B,1640,2,1,lodge,820975
5274,B,2342,4,2,ranch,1167297
2082,B,1319,3,2,victorian,662874
6119,B,1434,3,2,victorian,719569
7445,C,180,1,0,lodge,56807
7506,A,2236,4,2,victorian,567083
7864,A,1441,2,1,ranch,369687
4971,A,1467,2,1,ranch,376135
7707,A,989,2,1,lodge,257591
1264,C,2109,4,2,victorian,535587
668,A,1967,4,2,victorian,500371
4238,B,637,0,0,lodge,326260
4088,A,880,2,1,lodge,230559
936,C,777,0,0,lodge,204779
3584,B,1898,4,2,victorian,948405
2451,B,1020,0,0,lodge,515079
1101,C,1225,3,2,victorian,316271
4880,A,2393,4,2,victorian,606019
4963,B,2322,4,2,victorian,1157437
474,A,3554,5,3,victorian,894099
341,B,4508,6,4,victorian,2235439
2922,B,1600,4,2,victorian,801491
4850,A,1036,3,2,lodge,269399
4151,C,1398,3,2,victorian,359175
1010,C,4717,6,4,victorian,1182675
4958,B,1228,2,1,lodge,617859
2124,A,4076,6,4,victorian,1023707
2871,B,177,1,0,lodge,99564
2719,C,4039,7,4,victorian,1014615
5558,B,2127,4,2,victorian,1061302
5565,C,3644,5,3,victorian,916419
1147,A,3245,5,3,ranch,817467
4042,B,3040,5,3,victorian,1511563
2122,A,2426,4,2,victorian,614203
6440,B,3449,6,4,victorian,1713352
821,A,1788,4,2,victorian,455979
7173,A,3644,6,4,victorian,916571
3620,C,1904,4,2,victorian,484747
1223,B,3829,5,3,victorian,1900540
1329,A,2748,5,3,victorian,694211
712,B,1098,3,2,ranch,553921
5551,B,1564,4,2,victorian,783743
3537,B,1105,3,2,victorian,557372
1472,B,1408,2,1,lodge,706599
3454,A,3310,7,4,victorian,833823
1024,C,1746,4,2,victorian,445563
2473,C,1237,3,2,ranch,319247
5681,C,4074,6,4,victorian,1023211
1904,C,3628,6,4,victorian,912603
5079,B,2135,4,2,ranch,1065246
3971,C,3723,5,3,victorian,936011
1025,B,713,0,0,lodge,363728
2888,B,342,1,0,lodge,180909
7147,B,1082,3,2,ranch,546033
4907,C,1932,4,2,ranch,491691
6236,C,1159,3,2,ranch,299903
1793,B,1180,3,2,ranch,594347
6837,A,2060,4,2,lodge,523435
6811,A,3445,6,4,victorian,867219
4318,A,1408,3,2,ranch,361655
1712,B,4063,6,4,victorian,2016054
3612,B,1864,4,2,victorian,931643
7658,C,89,1,0,lodge,34239
273,B,1338,3,2,ranch,672241
967,B,999,2,1,lodge,504962
2729,C,4546,6,4,victorian,1140267
2772,B,3288,6,4,victorian,1633979
456,C,916,2,1,ranch,239487
7394,C,1441,3,2,ranch,369839
3194,C,1233,2,1,ranch,318103
4590,A,4018,5,3,victorian,1009171
7265,B,1602,2,1,lodge,802241
7554,B,1719,3,2,ranch,860074
6401,B,1394,3,2,victorian,699849
4794,C,1321,3,2,ranch,340079
7703,C,3285,5,3,victorian,827387
5053,A,2356,4,2,victorian,596843
1777,B,3577,5,3,ranch,1776304
4331,A,1852,4,2,ranch,471851
2034,C,2835,5,3,victorian,715787
1055,B,678,0,0,lodge,346473
1810,A,1671,4,2,ranch,426963
1871,A,1164,3,2,ranch,301143
304,B,1973,4,2,victorian,985380
6643,A,1396,2,1,lodge,358527
3851,A,1261,2,1,ranch,325047
1071,C,4699,6,4,victorian,1178211
6578,C,1858,4,2,ranch,473339
7120,C,992,3,2,ranch,258487
942,B,2031,4,2,victorian,1013974
5499,B,3603,5,3,victorian,1789122
2440,C,1496,3,2,ranch,383479
7503,B,4292,6,4,victorian,2128951
2969,C,3345,5,3,victorian,842267
6623,C,1217,3,2,ranch,314287
2095,B,2241,4,2,ranch,1117504
1595,B,3332,8,5,victorian,1655907
3322,A,4747,6,4,victorian,1190115
6580,C,929,0,0,lodge,242475
4857,C,1878,4,2,victorian,478299
6354,C,5406,8,5,victorian,1353783
1019,A,759,0,0,lodge,200315
7139,A,107,1,0,lodge,38703
6516,B,1314,2,1,victorian,660257
4924,A,3004,6,4,victorian,757851
5604,B,2404,4,2,ranch,1197863
6067,C,1977,4,2,victorian,502851
2461,B,1658,4,2,ranch,830085
5384,A,922,2,1,lodge,240975
7161,A,3956,7,4,victorian,994031
1526,C,2272,4,2,lodge,576011
7328,A,3274,6,4,victorian,824811
1530,C,2637,5,3,victorian,666683
7429,A,2008,4,2,ranch,510539
3724,B,2831,6,4,victorian,1408678
447,B,205,1,0,lodge,113368
6586,B,1137,3,2,ranch,573148
4094,A,245,1,0,lodge,72927
3464,B,1115,2,1,ranch,562150
7093,C,2937,5,3,victorian,741083
6944,C,1138,3,2,ranch,294695
5973,B,2289,6,4,victorian,1141472
353,A,2125,4,2,ranch,539555
1235,C,1126,3,2,victorian,291719
2488,C,3699,5,3,victorian,930059
7489,A,2062,4,2,ranch,523931
2948,A,4283,5,3,victorian,1074891
2672,B,4497,8,5,victorian,2230252
3085,A,3636,6,4,victorian,914587
7863,C,4325,6,4,victorian,1085459
4744,B,3639,6,4,victorian,1807022
7457,B,1960,3,2,ranch,978887
2557,C,1087,2,1,lodge,281895
943,B,5341,7,4,victorian,2646192
4269,B,1228,2,1,ranch,617859
3134,A,1440,3,2,victorian,369591
1678,B,4880,7,4,victorian,2418919
7095,B,1282,3,2,ranch,644633
7142,A,2138,4,2,ranch,542779
6275,B,1890,4,2,ranch,944461
7397,B,3674,5,3,victorian,1824125
7316,C,1098,3,2,ranch,284775
2419,B,1654,4,2,ranch,828113
7881,B,787,0,0,lodge,400210
7607,B,1300,3,2,ranch,653507
5045,B,1246,3,2,ranch,626885
7716,B,1185,2,1,lodge,596660
6384,C,1002,3,2,ranch,260967
824,C,990,2,1,lodge,257839
2490,A,3002,5,3,victorian,757203
7365,C,4840,6,4,victorian,1213179
1845,A,1081,3,2,ranch,280559
6340,A,1747,4,2,ranch,445811
2748,C,2553,5,3,victorian,645851
4959,A,156,1,0,lodge,50855
2663,A,105,1,0,lodge,38207
7523,C,3604,5,3,victorian,906499
2436,B,3046,5,3,ranch,1514521
4783,B,3498,5,3,victorian,1737357
526,B,2014,4,2,victorian,1005593
1622,B,2056,4,2,victorian,1026299
6945,B,29,1,0,lodge,26600
4428,C,1022,2,1,lodge,265775
1054,A,2105,4,2,ranch,534595
7778,B,1217,2,1,lodge,612436
5252,B,3591,5,3,victorian,1783206
1117,B,1776,4,2,ranch,888259
2615,A,1337,3,2,victorian,344047
7053,B,4010,5,3,victorian,1989773
3591,A,1727,3,2,ranch,440767
7727,C,3966,7,4,victorian,996511
680,B,1540,3,2,ranch,771827
3954,B,2741,6,4,victorian,1364308
4018,C,1979,4,2,victorian,503347
5676,B,2712,5,3,victorian,1349859
2087,C,1793,4,2,victorian,457219
1259,C,2175,4,2,ranch,551955
6670,C,2500,4,2,ranch,632555
513,B,5266,8,5,victorian,2609369
7064,C,3137,5,3,victorian,790683
388,C,1563,3,2,lodge,400095
5771,C,1306,3,2,lodge,336359
889,C,987,2,1,lodge,257095
1258,C,3438,5,3,victorian,865331
6601,C,2785,5,3,victorian,703387
2789,B,2348,4,2,ranch,1170255
1732,B,3148,6,4,victorian,1564959
1816,A,1090,0,0,lodge,282403
4638,C,40,1,0,lodge,22087
407,B,2277,4,2,ranch,1135252
1269,C,3021,5,3,victorian,761915
7277,C,988,2,1,ranch,257343
4257,A,1047,3,2,ranch,272127
818,B,4807,6,4,victorian,2382846
2123,A,1196,3,2,ranch,309079
323,B,2613,4,2,victorian,1300900
5603,B,2945,6,4,victorian,1464880
3268,C,1752,4,2,ranch,447051
1930,A,252,1,0,lodge,74663
7514,B,2969,5,3,victorian,1476560
5459,B,1231,3,2,lodge,619490
2539,C,3474,5,3,victorian,874259
3018,C,1298,3,2,victorian,334375
7089,A,1613,4,2,victorian,412579
855,A,1445,2,1,lodge,370679
3393,C,1093,2,1,lodge,283383
3095,C,1909,4,2,ranch,485987
1351,C,1283,3,2,lodge,330655
4507,B,1019,2,1,ranch,514822
5672,B,2465,4,2,victorian,1227936
6015,A,1366,4,2,ranch,351323
4237,B,4804,6,4,victorian,2381367
5187,C,1843,4,2,ranch,469619
2226,B,1133,3,2,victorian,571176
2664,C,4438,6,4,victorian,1113483
7895,C,2092,4,2,victorian,531371
508,B,1771,4,2,victorian,885794
4040,B,124,1,0,lodge,73435
3987,C,5280,7,4,victorian,1322383
5360,B,1742,4,2,victorian,871497
6507,B,1723,4,2,ranch,862130
598,B,3000,5,3,victorian,1491843
2454,C,3005,5,3,victorian,757947
5240,C,3186,6,4,victorian,802987
3940,B,669,0,0,lodge,342036
7954,B,3442,5,3,victorian,1709749
850,B,4457,6,4,victorian,2210296
1767,A,1468,3,2,victorian,376535
4978,B,946,3,2,ranch,478985
611,A,5476,6,4,victorian,1370907
2170,B,1720,4,2,ranch,860651
7852,A,3880,5,3,victorian,974947
5161,A,140,1,0,lodge,46887
5458,A,3907,5,3,victorian,981643
6949,A,1570,2,1,ranch,401679
5434,C,1106,3,2,lodge,286759
5135,C,3337,5,3,victorian,840283
3380,A,1100,2,1,victorian,285119
877,C,1737,4,2,ranch,443331
3710,B,1745,2,1,lodge,872740
5942,C,1684,4,2,victorian,430187
3619,A,714,0,0,lodge,189155
807,A,4194,6,4,victorian,1052971
1985,C,603,0,0,lodge,161627
1700,C,1149,2,1,lodge,297271
6830,B,2934,5,3,victorian,1459305
4930,C,1055,3,2,ranch,274111
4915,B,3951,7,4,victorian,1960922
6162,A,127,1,0,lodge,43663
5337,A,1133,3,2,victorian,293455
2013,A,119,1,0,lodge,41679
1598,C,3212,5,3,victorian,809283
6408,B,3074,5,3,victorian,1528325
2408,C,1654,3,2,ranch,422663
7617,B,5825,7,4,victorian,2884804
2442,A,4944,6,4,victorian,1238971
6290,C,1863,4,2,victorian,474579
6754,A,3002,5,3,victorian,757203
5202,B,2121,4,2,victorian,1058344
4171,A,5049,6,4,victorian,1265011
5626,B,2872,5,3,ranch,1428739
1562,A,580,1,0,lodge,156007
7449,C,512,1,0,lodge,139143
202,A,2180,4,2,ranch,553195
7322,B,1297,2,1,lodge,651876
3453,C,1275,2,1,lodge,328519
3269,C,1123,3,2,ranch,290975
1015,B,1357,2,1,ranch,681456
6930,C,1456,3,2,victorian,373559
6750,B,3938,7,4,victorian,1954513
551,C,3607,5,3,victorian,907243
7762,B,1269,3,2,victorian,638224
4953,B,2697,5,3,victorian,1342464
7065,C,802,2,1,lodge,211215
3258,B,4330,6,4,victorian,2147685
6390,B,1223,3,2,ranch,615546
5399,B,2092,4,2,ranch,1044047
2778,B,850,0,0,lodge,431269
1165,B,3263,5,3,victorian,1621502
3315,A,2367,4,2,victorian,599571
2183,C,1405,3,2,ranch,360911
444,B,2049,4,2,ranch,1022848
4425,A,1243,3,2,ranch,320735
2179,B,1034,2,1,ranch,522217
1073,A,1478,3,2,ranch,379015
1891,B,3387,5,3,victorian,1682634
1246,B,2833,5,3,victorian,1409512
5214,B,1375,3,2,lodge,690482
398,B,2070,4,2,ranch,1033201
6374,C,1116,2,1,lodge,289087
4871,B,754,0,0,lodge,383941
3715,B,1584,3,2,victorian,793519
1661,B,4294,6,4,victorian,2129937
6590,B,1754,4,2,ranch,877413
5319,B,1246,3,2,ranch,626885
975,A,1171,3,2,ranch,302879
6616,C,2525,4,2,ranch,638755
5988,C,2002,4,2,ranch,509051
6817,B,1076,3,2,ranch,543075
6352,A,1798,4,2,victorian,458459
5531,A,3067,5,3,victorian,773323
6662,C,758,0,0,lodge,200067
1345,B,775,0,0,lodge,394294
2749,C,1511,2,1,ranch,387047
3181,C,3476,6,4,victorian,874907
5746,B,1389,2,1,lodge,697232
5420,B,1495,3,2,ranch,749642
903,A,1155,3,2,ranch,298911
1456,A,2644,4,2,victorian,668267
5564,C,1164,2,1,lodge,300991
2058,C,3096,6,4,victorian,780667
7063,C,1278,2,1,lodge,329263
473,A,993,2,1,lodge,258583
6758,C,1184,2,1,lodge,305951
5528,B,3380,5,3,victorian,1679183
5238,B,815,2,1,ranch,414250
6581,A,3740,6,4,victorian,940379
5307,A,1673,3,2,ranch,427375
1414,B,135,1,0,lodge,78858
6661,B,2570,5,3,victorian,1279853
6780,B,3966,7,4,victorian,1968317
5070,B,1500,4,2,victorian,752191
4174,B,1643,2,1,ranch,822454
4180,B,611,0,0,lodge,313442
1172,C,3682,5,3,victorian,925843
7358,C,3396,5,3,victorian,854915
1944,B,1135,3,2,ranch,572162
7434,C,14,1,0,lodge,15639
826,B,3480,5,3,victorian,1728483
3876,A,3385,5,3,victorian,852187
1913,B,1542,3,2,victorian,772813
6499,B,486,0,0,lodge,251817
5704,B,2249,4,2,victorian,1121448
4956,A,1197,0,0,lodge,308939
2648,B,3498,6,4,victorian,1737509
4357,C,1349,4,2,ranch,347107
3410,A,992,0,0,lodge,258099
5729,C,2336,4,2,victorian,591883
4470,B,2821,5,3,victorian,1403596
3942,B,1511,2,1,ranch,757378
6326,B,1996,4,2,victorian,996719
3885,C,1435,2,1,lodge,368199
3492,B,2302,4,2,victorian,1147577
1647,C,2244,4,2,ranch,569067
3266,B,1346,2,1,ranch,676033
4037,B,1113,3,2,ranch,561316
7588,C,5018,6,4,victorian,1257323
5816,B,5471,7,4,victorian,2710282
1469,B,1418,2,1,ranch,711529
4868,A,1509,4,2,lodge,386787
914,C,2702,6,4,victorian,682955
5407,B,2908,5,3,victorian,1446487
5022,C,743,0,0,lodge,196347
6684,C,2784,5,3,victorian,703139
1283,B,1199,2,1,lodge,603562
2930,C,1636,3,2,ranch,418199
3355,B,964,0,0,lodge,487471
7982,C,1041,2,1,lodge,270487
7941,A,999,2,1,ranch,260071
6908,C,1296,3,2,ranch,333879
7680,B,1408,2,1,lodge,706599
1248,C,1039,3,2,ranch,270143
7131,B,1133,3,2,victorian,571176
5051,B,1270,2,1,lodge,638565
4250,A,3581,5,3,victorian,900795
348,B,4210,6,4,victorian,2088525
2770,A,3502,6,4,victorian,881355
5262,C,3356,5,3,victorian,844995
4126,C,1198,2,1,ranch,309423
2735,A,1320,3,2,ranch,339831
4365,C,3498,6,4,victorian,880363
6404,A,2044,4,2,victorian,519467
5102,B,898,2,1,ranch,455169
6342,B,2256,4,2,victorian,1124899
6057,C,1685,4,2,victorian,430435
5986,A,1080,3,2,ranch,280311
1261,B,4399,6,4,victorian,2181702
4906,C,3346,5,3,victorian,842515
2104,C,3973,5,3,victorian,998011
3571,A,3699,6,4,victorian,930211
7004,A,3718,6,4,victorian,934923
6693,C,2227,4,2,victorian,564851
4581,B,1250,2,1,ranch,628705
5602,B,1324,3,2,ranch,665339
678,C,746,0,0,lodge,197091
948,B,3661,6,4,victorian,1817868
2234,C,3447,6,4,victorian,867715
6310,B,912,3,2,victorian,462223
2139,B,3582,5,3,victorian,1778769
3823,A,1403,3,2,ranch,360415
4145,B,2424,6,4,victorian,1208027
7615,B,4955,7,4,victorian,2455894
6982,A,1920,4,2,ranch,488715
479,A,4722,6,4,victorian,1183915
6825,B,1333,2,1,ranch,669624
4887,B,1616,4,2,lodge,809379
6604,A,230,1,0,lodge,69207
4683,C,3827,6,4,victorian,961955
6210,B,2757,5,3,victorian,1372044
5270,B,1297,3,2,ranch,652028
3988,B,1818,4,2,victorian,908965
390,B,889,0,0,lodge,450496
893,C,948,2,1,lodge,247423
6199,C,2560,5,3,victorian,647587
1504,C,3487,6,4,victorian,877635
765,A,2025,4,2,victorian,514755
774,C,2032,4,2,ranch,516491
5886,A,1080,2,1,ranch,280159
1663,A,288,1,0,lodge,83591
7847,A,3851,5,3,victorian,967755
734,C,5498,8,5,victorian,1376599
4716,B,1071,3,2,ranch,540610
7769,B,543,1,0,lodge,280002
2720,B,3838,5,3,victorian,1904977
1122,A,1276,3,2,ranch,328919
2660,C,88,1,0,lodge,33991
2960,B,1143,2,1,lodge,575954
5713,C,2078,4,2,victorian,527899
661,B,3199,5,3,victorian,1589950
230,A,1218,2,1,lodge,314383
1332,A,1081,2,1,lodge,280407
5933,B,1601,3,2,ranch,801900
6550,B,3703,6,4,victorian,1838574
215,B,4239,6,4,victorian,2102822
4053,B,1396,3,2,lodge,700835
4682,B,3033,6,4,victorian,1508264
6128,A,1567,3,2,lodge,401087
1354,A,2315,4,2,ranch,586675
5172,B,663,3,2,lodge,339466
1357,C,8,1,0,lodge,14151
3512,B,1950,4,2,ranch,974041
785,B,3069,5,3,victorian,1525860
4792,A,1058,2,1,lodge,274703
688,B,1408,3,2,ranch,706751
6379,C,4837,8,5,victorian,1212671
2710,B,962,2,1,ranch,486721
7259,C,2032,4,2,victorian,516491
3017,C,2126,4,2,ranch,539803
1104,A,3301,5,3,victorian,831355
629,C,150,1,0,lodge,49367
4743,C,1123,2,1,lodge,290823
5308,B,3874,5,3,victorian,1922725
2327,A,1191,0,0,lodge,307451
2658,A,3088,5,3,victorian,778531
4421,A,753,0,0,lodge,198827
7384,A,1473,3,2,ranch,377775
3669,B,5954,8,5,victorian,2948553
3248,A,1340,3,2,lodge,344791
6801,B,2466,4,2,ranch,1228429
2376,A,1792,4,2,victorian,456971
5865,B,6992,8,5,victorian,3460287
4050,C,1334,2,1,ranch,343151
3499,B,1091,0,0,lodge,550082
6738,C,69,1,0,lodge,29279
1197,B,1887,4,2,victorian,942982
5208,B,3361,5,3,victorian,1669816
4417,A,1032,3,2,ranch,268407
794,B,1126,2,1,lodge,567573
7363,C,1851,3,2,ranch,471519
1076,C,3501,5,3,victorian,880955
6700,B,3289,5,3,victorian,1634320
2958,A,4080,6,4,victorian,1024699
2196,C,3063,5,3,victorian,772331
1897,A,2172,4,2,ranch,551211
599,A,3083,5,3,victorian,777291
6593,A,3347,5,3,victorian,842763
2000,C,1218,2,1,lodge,314383
3523,C,881,3,2,ranch,230959
4860,C,2059,4,2,ranch,523187
7221,B,1457,2,1,ranch,730756
6358,A,1463,2,1,lodge,375143
6757,C,3356,5,3,victorian,844995
2253,C,3726,5,3,victorian,936755
5892,B,1406,3,2,victorian,705765
3610,A,2149,4,2,victorian,545507
4389,A,1204,2,1,victorian,310911
2081,A,189,1,0,lodge,59039
2350,B,2466,4,2,victorian,1228429
3179,A,3206,5,3,victorian,807795
865,C,1189,3,2,ranch,307343
2372,B,3425,6,4,victorian,1701520
1623,C,2953,5,3,victorian,745051
7321,C,3022,5,3,victorian,762163
6362,B,1712,4,2,victorian,856707
2261,A,1552,4,2,ranch,397451
329,B,1399,4,2,victorian,702398
3082,C,3637,5,3,victorian,914683
3413,C,1626,3,2,ranch,415719
1713,B,2024,4,2,ranch,1010523
2217,C,811,0,0,lodge,213211
4282,C,1818,4,2,ranch,463419
4586,B,4462,6,4,victorian,2212761
953,A,846,0,0,lodge,221891
6974,B,1352,2,1,ranch,678991
7488,C,2248,4,2,victorian,570059
1880,B,1686,4,2,victorian,843889
1868,C,355,1,0,lodge,100207
2651,A,4367,6,4,victorian,1095875
1928,C,1954,4,2,victorian,497147
5881,B,1196,2,1,lodge,602083
4549,B,1495,3,2,ranch,749642
6660,C,3304,5,3,ranch,832099
867,B,1271,3,2,ranch,639210
1049,B,2139,4,2,ranch,1067218
6156,A,853,3,2,ranch,224015
1781,B,893,2,1,ranch,452704
7154,C,3523,6,4,victorian,886563
5008,C,1289,2,1,ranch,331991
2833,C,912,0,0,lodge,238259
2923,B,2324,4,2,lodge,1158423
1448,B,1074,3,2,ranch,542089
780,B,2227,4,2,victorian,1110602
7931,A,2107,4,2,lodge,535091
747,A,2957,5,3,victorian,746043
6392,C,2216,4,2,ranch,562123
6447,B,1563,4,2,ranch,783250
3210,C,2510,4,2,victorian,635035
2547,C,3118,5,3,victorian,785971
4398,C,1840,4,2,victorian,468875
5828,C,2877,5,3,victorian,726203
3522,C,3213,6,4,victorian,809683
1607,A,4050,5,3,victorian,1017107
5853,B,524,0,0,lodge,270551
5268,A,1242,3,2,ranch,320487
6155,C,90,1,0,lodge,34487
2026,B,1308,2,1,ranch,657299
2734,C,1533,3,2,ranch,392655
4493,A,3364,5,3,victorian,846979
1490,B,1083,2,1,lodge,546374
7111,A,1300,2,1,lodge,334719
5288,A,4651,6,4,victorian,1166307
7175,C,4552,6,4,victorian,1141755
4735,B,1407,3,2,victorian,706258
4408,B,3445,5,3,victorian,1711228
7190,C,1441,3,2,ranch,369839
5656,B,1383,2,1,ranch,694274
732,B,2982,6,4,victorian,1483121
7730,B,2115,4,2,victorian,1055386
5688,B,855,2,1,ranch,433970
4560,C,1069,3,2,victorian,277583
5595,B,1608,4,2,victorian,805435
3333,C,4192,6,4,victorian,1052475
1047,C,1897,4,2,ranch,483011
2523,B,2350,4,2,ranch,1171241
3732,A,2599,5,3,victorian,657259
1333,C,3445,5,3,victorian,867067
2426,A,1023,2,1,ranch,266023
1303,A,693,0,0,lodge,183947
5535,B,2034,4,2,victorian,1015453
4623,A,2831,6,4,victorian,714947
1776,A,3755,5,3,ranch,943947
5023,C,2127,4,2,ranch,540051
643,B,3257,5,3,victorian,1618544
7970,A,38,1,0,lodge,21591
7194,A,3159,5,3,victorian,796139
1484,A,1391,2,1,lodge,357287
2359,B,1925,4,2,victorian,961716
3120,B,5236,6,4,victorian,2594343
5955,B,1406,4,2,ranch,705849
1150,B,844,2,1,ranch,428547
4374,A,1793,4,2,victorian,457219
1149,B,1152,2,1,ranch,580391
838,A,1420,2,1,ranch,364479
4190,B,695,0,0,lodge,354854
4517,C,3068,5,3,victorian,773571
1796,B,2426,5,3,victorian,1208861
6672,C,1353,2,1,lodge,347863
3907,C,1806,4,2,ranch,460443
4657,A,1144,2,1,ranch,296031
2225,A,3391,5,3,victorian,853675
1899,C,3288,5,3,victorian,828131
7567,A,1197,2,1,lodge,309175
3064,C,2947,5,3,victorian,743563
3405,B,1597,3,2,ranch,799928
5802,B,1379,3,2,victorian,692454
4283,A,3951,6,4,victorian,992707
2877,A,1961,4,2,victorian,498883
1086,A,2137,4,2,ranch,542531
1763,A,2544,6,4,victorian,643771
2639,A,1292,2,1,ranch,332735
4691,A,3653,5,3,victorian,918651
4478,C,4953,7,4,victorian,1241287
4791,B,2274,4,2,victorian,1133773
7798,A,2277,4,2,victorian,577251
5846,A,3772,7,4,victorian,948399
5691,B,121,1,0,lodge,71956
6570,A,3431,5,3,victorian,863595
2495,A,1034,2,1,lodge,268751
4383,A,3952,6,4,victorian,992955
4800,B,1922,4,2,ranch,960237
2513,B,1488,4,2,victorian,746275
2604,C,3357,5,3,victorian,845243
2524,B,3437,5,3,victorian,1707284
6657,B,3329,6,4,victorian,1654192
3300,C,1205,2,1,lodge,311159
5805,A,3361,6,4,victorian,846387
808,B,3649,5,3,victorian,1811800
2645,A,3071,5,3,ranch,774315
7227,C,1964,4,2,victorian,499627
208,A,3642,5,3,victorian,915923
